ID,label
8471,1
8520,1
8524,1
8560,1
8629,1
8630,1
8654,1
8657,1
8717,1
8738,1
8739,1
8760,1
8821,1
8825,1
8978,2
8998,1
9001,9
9021,1
9065,9
9092,1
9145,3
9171,1
9205,9
9219,9
9268,9
9273,1
9304,9
9314,2
9356,9
9375,1
9419,4
9453,1
9498,1
9524,9
9543,4
9577,4
9638,9
9656,1
9661,8
9687,3
9842,4
9847,4
9871,3
9901,1
9910,3
10481,9
10745,9
10784,1
10786,3
10787,3
10845,3
10909,3
10939,1
11492,9
11738,2
11763,3
11827,1
11881,3
11955,3
11972,3
12033,3
12105,3
12126,3
12203,3
12376,3
12408,1
12506,3
12560,3
12575,9
12588,2
12607,3
12649,2
12660,3
12724,2
12741,1
12743,2
12798,3
12910,3
12943,9
12982,3
12987,9
12988,3
12994,3
13034,9
13076,2
13114,3
13130,2
13215,9
13217,2
13222,1
13236,9
13244,9
13260,1
13275,1
13410,1
13416,4
13421,1
13603,3
13638,9
13871,3
13963,3
14008,9
14129,1
14251,3
14320,2
14529,4
14722,9
14747,3
14755,9
15238,3
15372,3
15456,1
15524,1
15737,4
15774,3
16045,1
16049,3
16069,3
16147,9
16229,4
16236,1
16242,3
16325,3
16439,1
16475,9
16480,9
16482,9
16505,3
16536,1
16626,9
16731,1
16893,2
16940,1
17078,4
17112,3
17144,3
17191,1
17193,1
17329,3
17392,4
17398,3
17643,1
17721,3
17744,2
17887,3
17909,4
17992,3
18001,3
18044,3
18058,4
18060,3
18068,3
18078,3
18134,1
18298,2
18302,4
18385,3
18495,3
18547,9
18639,3
18775,1
18784,4
18804,3
18827,4
18849,1
18855,1
18866,1
18867,1
18877,1
18882,9
18906,1
18919,1
18988,1
19110,1
19192,3
19203,1
19204,1
19236,3
19241,1
19260,9
19261,9
19266,1
19285,1
19288,1
19295,1
19309,3
19318,1
19320,1
19323,1
19330,4
19341,1
19342,1
19348,1
19379,1
19409,1
19413,1
19420,1
19465,1
19472,1
19488,1
19494,3
19508,1
19533,1
19545,1
19549,1
19554,1
19574,1
19588,1
19612,1
19803,1
19921,4
19995,1
20001,4
20005,4
20008,4
20012,4
20013,4
20015,4
20020,4
20144,4
20161,4
20163,4
20165,4
20188,4
20189,4
20190,4
20192,4
20199,4
20206,4
20207,4
20212,4
21115,4
21189,4
21190,4
21194,4
21196,4
21198,4
21862,4
21876,4
21880,4
22758,1
22921,2
23494,1
23803,2
23863,2
23975,2
24155,2
24469,9
24477,9
24964,9
25491,9
26224,9
26232,9
26243,9
26262,9
26265,1
26312,1
26368,9
26409,9
26455,1
26987,9
27142,9
27299,9
27337,9
27361,9
27516,3
27581,9
27612,9
27664,9
27745,9
27782,9
27788,9
27970,9
28017,3
28066,9
28799,2
28800,3
29232,9
29345,9
29408,9
29738,3
30488,9
30875,9
31406,3
35105,9
35117,9
35165,9
35203,9
35226,9
35243,9
35461,9
35536,9
35593,2
35601,3
35674,3
35708,3
35737,1
35744,2
35759,1
35786,2
35794,1
35828,1
35832,1
35875,7
35877,2
35883,2
35894,2
35901,1
35947,2
35980,2
35997,7
36009,1
36088,2
36092,3
36118,2
36132,1
36214,3
36269,3
36283,2
36284,2
36310,2
36311,2
36338,2
36341,1
36383,1
36386,1
36388,7
36477,2
36506,2
36528,2
36544,3
36599,1
36642,3
36660,2
36692,1
36700,2
36719,5
36730,2
36808,7
36834,1
36862,2
36883,1
36891,3
36903,2
36940,2
36987,1
36996,2
37007,2
37010,2
37029,1
37060,2
37063,1
37094,3
37136,3
37165,2
37181,1
37194,1
37300,3
37310,3
37330,2
37338,1
37345,3
37372,2
37378,3
37382,2
37394,3
37419,7
37420,7
37457,3
37482,3
37511,3
37513,1
37563,2
37573,2
37581,3
37593,2
37602,2
37620,2
37656,2
37676,3
37686,1
37722,7
37743,1
37767,2
37769,2
37794,2
37818,2
37867,7
37885,3
37889,2
37916,2
37929,3
37930,2
37962,3
37974,3
37988,3
38042,3
38059,1
38092,1
38114,3
38152,3
38155,1
38161,1
38220,3
38237,2
38259,3
38279,3
38296,2
38310,1
38343,3
38440,2
38463,2
38482,1
38516,2
38518,2
45063,3
45099,3
45107,3
45117,3
45172,3
45180,3
45194,3
45219,3
45239,3
45271,3
45296,3
45301,3
45321,3
45327,3
45335,3
45368,3
45392,3
45394,5
45403,3
45412,5
45467,3
45489,3
45505,5
45507,3
45513,5
45514,3
45524,3
45541,5
45605,3
45609,3
45619,3
45632,9
45698,5
45728,3
45756,3
45766,4
45859,3
45883,3
45887,3
45888,3
45921,3
45970,3
45987,3
46004,3
46005,4
46025,3
46038,3
46047,3
46058,3
46059,3
46080,3
46082,3
46101,4
46126,3
46183,3
46198,3
46209,3
46243,3
46274,3
46281,3
46291,5
46296,3
46297,3
46331,3
46374,3
46379,3
46391,3
46464,3
46476,3
46490,3
46547,3
46557,3
46572,3
46602,3
46604,5
46619,3
46659,3
46666,3
46667,3
46693,5
46697,3
46723,3
46767,3
46769,3
46785,3
46838,3
46904,3
46916,5
46926,3
46938,5
46952,3
46971,3
46990,3
46995,3
47026,3
47057,3
47109,3
47129,3
47130,3
47152,3
47225,3
47226,3
47235,3
47281,3
47294,3
47314,3
47318,3
47394,3
47409,3
47454,3
47456,4
47461,3
47511,3
47554,3
47606,3
47637,3
47654,3
47657,3
47663,3
47673,3
47693,3
47714,3
47717,3
47723,3
47728,3
47730,3
47733,3
47755,3
47782,3
47797,3
47819,3
47881,5
47902,3
47910,3
47912,3
47918,3
47921,3
47946,3
47950,3
47960,3
48016,3
48022,3
48024,3
48045,3
48139,3
48143,3
48208,3
48232,3
48279,3
48303,3
48319,3
48341,3
48350,3
48409,3
48426,3
48438,3
48455,5
48511,3
48519,3
48532,5
48580,3
48590,9
48603,3
48676,3
48716,3
48720,3
48722,3
48739,3
48743,3
48794,3
48800,5
48813,3
48856,5
48871,1
48875,9
48900,5
48934,3
48944,3
48962,3
48982,3
48991,5
49016,5
49058,9
49129,3
49162,3
49183,3
49190,3
49193,3
49221,3
49233,3
49255,3
49285,3
49317,3
49353,3
52197,2
52656,2
53399,3
53772,2
54152,9
54522,1
57132,1
57188,1
57198,9
57218,1
57246,1
57279,1
57304,1
57316,1
57333,1
57392,1
57395,1
57413,1
57443,1
57509,1
57540,1
57595,1
57645,1
57651,1
57703,1
57754,1
57898,1
57975,1
58012,1
58013,1
58015,1
58072,1
58165,1
58251,1
58265,1
58312,1
58322,1
58328,1
58431,1
58538,1
58569,1
58599,1
58644,1
58756,1
58837,1
58933,1
58973,1
58997,1
59036,1
59046,1
59088,1
59184,1
59240,1
59303,1
59312,1
59350,1
59369,1
59376,1
59460,1
59479,1
59545,1
59945,3
59946,3
59947,3
59950,3
59951,3
59956,3
59957,3
59961,3
59962,3
59972,3
60092,3
60142,3
63020,4
63101,3
63126,9
63129,3
63159,5
63163,3
63285,1
63298,2
63347,3
63365,2
63379,3
63439,3
63446,3
63483,2
63545,3
63570,3
63659,3
63672,3
63673,3
63686,3
63722,2
63745,3
63767,3
63803,2
63821,3
63953,1
63996,1
64006,3
64057,1
64069,1
64110,2
64121,2
64123,7
64124,4
64156,1
64177,1
64179,1
64197,1
64202,7
64229,1
64237,3
64241,9
64288,1
64297,1
64305,7
64334,1
64345,2
64367,9
64425,1
64426,9
64428,2
64463,3
64469,2
64484,3
64489,1
64492,2
64562,9
64577,3
64582,1
64673,3
64702,1
64776,1
64782,7
64817,9
64823,1
64828,1
64836,3
64841,1
64867,3
64895,1
64948,1
64951,2
64956,2
65090,3
65097,1
65120,3
65131,8
65175,1
65181,3
65222,1
65269,1
65280,2
65356,3
65376,3
65384,2
65405,2
65501,1
65504,9
65518,7
65521,3
65526,2
65527,2
65536,3
66836,4
67249,4
69651,7
69714,4
78916,3
82529,9
82537,2
83329,2
86687,3
87783,3
87943,3
87952,2
93224,3
93857,3
95265,9
95820,9
96537,9
96579,9
96833,9
97071,9
97094,9
97997,3
98375,3
98468,3
98500,7
98514,3
98543,2
98548,3
98666,3
98911,3
98914,3
98973,3
99548,3
100144,3
101666,9
101760,2
101808,9
102197,9
102309,9
102699,9
104021,2
104316,2
106133,2
108312,5
112856,9
114065,9
114092,9
114105,9
114132,9
114136,9
114157,9
114193,9
114196,4
114197,5
114203,2
114208,2
114217,9
114457,9
114462,9
114467,9
114505,9
114615,2
114623,9
114649,9
114757,9
114781,3
114785,3
114793,9
114894,9
114923,3
114927,9
115052,9
115145,9
115164,9
115267,9
115285,2
115286,9
115350,3
115398,9
115411,9
115518,3
115524,9
115622,3
115666,2
115726,2
115777,2
115787,9
115793,9
115819,3
115883,9
115900,9
115915,9
115991,9
116127,2
116183,2
116219,9
116237,9
116254,9
116282,9
116293,9
116333,9
116338,2
116383,9
116408,2
116433,2
116523,1
116744,1
117076,1
117862,3
117989,1
118271,1
119016,8
119124,2
122026,9
122579,9
124078,9
124081,9
124112,9
124125,1
124138,9
124148,1
124150,9
124178,9
124274,9
124297,9
124324,9
124348,9
124371,9
124420,9
124445,9
124485,9
124488,9
124516,9
124622,9
124666,9
124684,9
124711,9
124722,9
124806,9
124845,9
124957,9
124985,9
125013,1
125055,9
125057,9
125089,9
125106,1
125127,9
125158,9
125179,9
125197,9
125219,9
125279,9
125283,1
125328,9
125420,9
125430,9
125441,9
125446,9
125467,9
125471,1
125477,9
125498,9
125544,9
125575,9
125587,9
125599,9
125625,9
125626,1
125630,9
125646,9
125760,1
125790,9
125791,9
125800,9
125821,9
125822,9
125873,9
125961,9
125997,9
126007,9
126034,9
126110,9
126134,9
126149,9
126174,9
126178,9
126193,9
126202,1
126217,9
126227,9
126263,9
126267,1
126307,1
126366,9
126383,9
126417,9
126448,9
126450,9
126508,9
126520,9
126547,9
126569,2
126800,8
128028,9
130155,9
130543,3
130592,3
130596,3
130610,3
130613,3
130638,3
130664,3
130725,3
130783,3
130793,1
130804,1
130860,3
130878,3
130975,3
131032,3
131041,3
131132,3
131164,3
131178,3
131182,3
131201,3
131277,3
132471,9
133439,2
133632,9
140063,3
140174,3
140311,3
140599,3
140701,3
140912,3
140997,3
141140,3
141330,3
141510,3
141536,3
141626,3
141703,3
141879,3
142025,3
142217,1
142284,3
142458,9
142485,1
142982,2
143153,3
143219,3
143426,1
143475,2
143573,3
143641,2
143722,1
144089,3
144237,2
144313,2
144342,3
144419,2
144499,1
144603,1
144812,2
144822,9
144823,3
144859,1
144958,1
145036,1
145160,1
145246,2
145250,2
155059,7
169685,3
169886,2
169941,3
169966,3
169999,3
170164,3
170277,3
170302,8
170320,3
170543,7
170740,2
170934,1
171144,3
171208,1
171391,3
171524,3
173604,1
174585,2
177557,3
177570,3
177592,3
177614,3
177631,3
177718,3
177719,3
177912,3
177942,3
177944,3
177953,3
178092,3
178163,3
178174,3
178181,3
186451,2
186533,5
186571,5
186633,5
186656,5
186685,9
186844,5
186921,5
186925,5
187209,5
187258,9
187396,4
187544,7
187874,9
188114,5
188151,5
188296,5
188374,4
192703,2
197692,2
200937,8
203607,7
205714,1
206960,1
206969,1
206999,1
207098,1
207108,1
207115,8
207119,1
207149,1
207150,9
207177,9
207333,1
207379,1
207432,1
207511,1
207584,9
207590,9
207617,1
207634,9
207660,9
207673,9
207709,9
207846,1
207852,9
207901,9
207908,9
207914,1
207952,1
207978,9
207999,9
208034,1
208167,1
208172,1
208479,1
208513,1
208648,9
208713,1
208731,1
208785,1
208800,9
208821,1
208857,1
208877,1
208919,9
209051,9
209057,1
209128,1
209150,1
209167,1
209173,1
209194,1
209672,6
209712,6
209741,6
209839,6
209890,6
209994,6
209999,6
210054,6
210061,6
210523,6
210666,2
210934,9
210937,9
210949,1
210956,3
210958,1
210961,9
210966,2
210967,2
210969,9
210975,3
210979,3
211133,9
211141,1
211142,9
211152,9
211158,9
211166,1
211167,8
213451,4
213856,9
213859,9
213860,9
213861,2
213862,2
213863,9
213864,9
213867,9
213868,3
213871,9
213876,9
213878,9
213880,9
213881,9
213883,9
213890,2
213891,9
213896,9
213898,9
213901,9
215434,9
217109,2
217110,4
217117,4
217128,9
217138,9
217140,6
217145,2
217166,9
217223,2
217523,2
217540,1
218063,2
218163,9
218541,2
219708,2
219827,2
220582,9
220583,9
220584,8
220586,3
220587,9
220589,2
220590,9
220592,9
220593,3
220594,9
220595,9
220596,9
220597,9
220600,9
220601,9
220603,6
220604,9
220607,9
220608,9
220612,9
220617,9
220619,9
220620,9
220621,9
220622,9
220623,9
220625,9
220626,9
220628,9
220838,9
222344,9
223927,9
227428,2
227429,2
227430,2
227431,2
227432,2
227433,3
227434,2
227435,3
227436,2
227438,2
227439,2
227440,9
227442,2
227443,2
227444,2
227445,2
227446,3
227447,3
227448,2
227449,3
227451,2
227452,3
227453,2
227454,2
227455,2
227456,2
227457,2
227458,2
227459,2
227460,2
227461,2
227462,3
227464,3
227468,2
227469,2
227470,2
227472,2
227473,2
227475,2
227476,3
227478,2
227479,3
227497,2
227498,3
227549,9
228035,2
228075,8
228104,8
228166,2
228175,2
228206,2
228215,8
228226,8
228306,1
228869,8
228892,1
228936,1
228952,9
228954,8
228990,8
229013,2
229040,2
229158,2
229162,2
229175,8
229560,2
229571,2
229603,2
229646,2
229692,2
229758,8
229760,2
229763,8
229769,9
229787,8
229788,9
229810,2
230227,8
230316,1
230319,2
230449,2
230458,2
230467,2
230468,2
230469,2
230470,3
230471,9
230472,2
230473,2
230474,2
230475,2
230476,2
230477,2
230478,2
230479,3
230480,2
230481,9
230482,2
230485,2
230486,3
230488,2
230490,2
230491,2
230492,2
230493,2
230495,2
230496,2
230497,2
230499,2
230501,2
230504,3
230505,2
230506,2
230507,2
230508,2
230509,1
230510,2
230511,2
230521,9
230523,5
230532,9
230536,9
230545,9
233988,9
233989,9
233990,9
233994,3
233996,9
234008,9
234009,1
234012,9
234013,1
234016,9
234017,9
234100,9
236631,9
237461,9
237463,9
237465,9
237466,1
237471,9
237473,1
237474,9
237478,1
237485,9
237486,9
237489,9
237490,1
237492,3
237493,9
237494,1
237495,1
237497,9
237501,9
237507,9
237517,9
237519,9
237521,9
237523,1
237524,3
237526,3
237528,2
240195,3
240200,3
240211,3
240227,2
240228,3
240234,3
240237,3
240240,3
240242,3
243516,6
243517,1
243518,6
243519,1
243520,9
243522,1
243524,1
243526,9
243529,9
243532,9
243533,6
243535,9
243536,2
243537,2
243542,6
243543,6
243549,6
243551,6
243557,1
243565,1
243567,1
249583,6
249606,3
249632,1
253113,4
253116,4
253140,9
253217,6
257444,4
264302,3
264911,9
265210,3
265869,3
266294,3
266430,3
266632,3
266814,3
267340,5
267632,5
271874,2
272054,2
273013,9
273483,2
273577,2
278612,2
279354,3
280832,1
281171,2
288006,2
288533,3
289719,3
290632,3
291087,2
293602,2
294518,2
310575,3
311411,9
311494,9
311903,9
314279,9
314829,2
314902,2
318492,3
318719,9
321731,9
322727,3
322777,9
323809,8
323832,8
323848,8
323871,9
323909,8
323916,8
323952,8
323964,8
324165,8
324179,8
324197,8
324214,8
324222,9
324223,8
324230,8
324240,8
324296,8
324297,9
324315,2
324389,8
324401,8
324429,8
324430,8
324481,9
324512,8
324523,8
324714,8
324715,8
324717,8
324745,2
324746,8
324937,8
325034,8
325103,8
325125,8
325127,8
325167,8
325182,8
325269,8
325324,8
325361,8
325388,8
325435,8
325447,8
325482,8
325520,8
325539,8
325682,8
325728,8
325738,8
325830,8
325840,2
325847,8
325937,8
325943,8
325963,8
325976,8
326291,2
326432,3
327607,3
327618,3
327728,3
327778,3
327794,3
330627,3
330633,3
330637,3
330645,3
330654,3
330667,3
330677,3
330706,3
330719,3
330723,3
330726,3
330738,3
330758,3
330769,3
330780,3
330808,3
330827,3
330863,3
330897,3
330904,3
330910,3
330916,3
330922,3
330924,3
330927,3
330932,3
330945,3
330980,3
331015,3
331022,3
331046,3
331047,3
331050,3
331056,3
331065,3
331067,3
331071,3
331075,3
331096,3
331122,3
331137,3
331139,3
334117,2
334127,2
334292,2
342100,2
342308,2
342348,2
342369,2
342383,2
342777,2
342869,2
342884,2
342937,2
345532,9
439148,1
476188,2
486773,4
487546,4
488398,4
489067,4
489392,4
489918,3
489919,1
489943,3
489950,3
489964,9
490014,1
490035,4
490066,9
490093,1
490326,9
490328,3
490409,5
490417,3
490488,2
490517,1
490565,3
490757,3
490761,9
490863,3
505017,7
505501,3
506091,1
528092,9
528362,9
529959,9
536776,2
536871,9
536999,1
537054,1
537055,9
537071,9
537187,1
537229,9
537234,1
537273,1
537289,9
537294,1
537314,1
542245,1
558389,9
582060,2
595047,1
595058,7
595065,9
595068,3
595080,3
595087,1
595090,1
595104,3
595106,1
600427,2
600791,2
600962,1
600982,6
602308,1
603250,1
603277,1
603452,1
603781,1
604286,1
604341,1
604502,1
604510,1
626985,8
627371,8
628428,8
628479,1
628595,7
628780,8
629275,8
629415,2
629608,8
630065,2
630394,2
630399,2
630425,2
630538,8
639414,3
643383,2
643494,2
644000,2
644117,2
644312,2
653043,2
658835,2
668980,3
670232,3
673412,2
690307,1
690334,1
690386,7
690401,1
690501,1
690555,1
690591,1
690627,1
690637,1
690638,1
690668,1
690712,1
690742,1
690769,1
690916,1
690917,1
690918,1
690977,1
690989,1
691041,1
691065,1
691081,1
691091,1
691111,1
691133,1
691235,1
691247,1
691318,1
691350,1
691412,1
691429,1
691479,7
691482,1
691529,1
691531,1
691551,1
691575,1
691579,1
691588,1
691725,1
691793,1
691797,1
691821,1
691861,1
691862,1
691866,1
691867,1
691869,1
691874,1
691957,1
691961,1
691997,1
692039,1
692045,1
692046,1
692080,1
692081,1
692157,1
692166,1
692171,1
692173,1
692188,1
692219,1
692237,1
692274,1
692281,1
692303,1
692450,1
692458,1
692467,1
692511,1
692547,1
692550,1
692551,1
692562,1
692572,9
692581,1
692842,1
692880,1
692891,1
692930,1
692956,9
692989,1
693007,1
693011,1
693017,9
693019,1
693039,1
693053,1
693138,1
693163,1
693190,1
693209,1
693210,1
693211,1
693221,1
693255,1
693301,1
693316,1
693536,1
693544,1
693552,1
693591,1
693639,1
693640,1
693668,1
693670,1
693679,1
693704,1
693705,1
693718,1
693719,1
693734,1
693740,1
693759,1
693908,1
693920,1
693948,1
693955,1
693956,1
693966,1
693980,1
693984,1
693986,1
694025,1
702943,7
703058,7
703676,7
703755,7
703854,7
704368,7
704533,7
714036,2
714518,2
723302,7
723346,7
723368,7
723426,7
723447,7
723459,7
723479,7
723501,7
723949,7
724116,7
724150,7
724616,7
727336,9
775974,3
782177,3
782399,3
782574,3
782785,3
783669,7
783899,1
784319,3
784343,1
784376,3
784442,9
784609,3
784628,3
784876,3
784947,3
791005,2
803904,9
804078,8
805228,9
812946,3
815455,4
822352,2
822698,8
837260,2
867905,3
869970,3
880231,3
894695,2
898583,3
919221,3
919890,3
929213,1
929403,1
929539,2
929658,1
929860,2
930027,1
930058,1
930060,9
930109,1
930160,2
930297,1
930539,2
930540,2
930550,1
930567,9
930674,1
930698,1
930711,9
930907,2
931059,1
931474,1
931607,1
931661,2
931730,2
931836,1
931864,1
932310,1
932847,1
972179,3
996642,1
996644,1
996645,1
996646,9
996647,1
996648,9
996651,1
996664,1
996665,1
996670,3
996671,3
996686,1
996687,1
996688,1
996689,3
996690,1
996691,9
996695,1
996696,1
996709,1
996710,9
996711,3
996712,3
996714,1
996715,1
996716,3
1002505,4
1002552,4
1002575,4
1002598,4
1002601,2
1002602,4
1002605,4
1002613,4
1002641,4
1002927,4
1002943,4
1002979,4
1003052,4
1003082,4
1003103,4
1003113,4
1003118,4
1003127,4
1003130,4
1003148,4
1003190,4
1003192,4
1003277,4
1003301,4
1003377,4
1003416,4
1003529,4
1003531,4
1003677,4
1003706,4
1003770,4
1003775,4
1003804,4
1003826,4
1003871,4
1003884,4
1010200,3
1011101,3
1011163,3
1011183,3
1011187,3
1011226,1
1011287,3
1011298,3
1011332,3
1011343,3
1011364,3
1011416,3
1011426,3
1011526,3
1011539,9
1011575,3
1011597,3
1011601,3
1011610,1
1011615,1
1011618,1
1011620,3
1011638,3
1011679,3
1011730,3
1011752,3
1011758,3
1011806,3
1011821,3
1011895,3
1011931,3
1011975,1
1011980,3
1012002,3
1012050,9
1012070,3
1012120,3
1012144,3
1012148,3
1012165,3
1012193,9
1012209,3
1012212,3
1012213,3
1012222,1
1012285,3
1012298,3
1012305,3
1012328,3
1012329,3
1012348,3
1012350,1
1012371,3
1012409,3
1012492,3
1012511,3
1012546,3
1012588,3
1012590,3
1012592,3
1012594,3
1012659,3
1012669,1
1012673,3
1012684,9
1012685,3
1012689,3
1012696,9
1012697,1
1012818,9
1012844,3
1012847,3
1012869,3
1012901,3
1012958,3
1013010,3
1013027,3
1013033,1
1013082,3
1013105,9
1013107,3
1013136,3
1013164,3
1013177,9
1013179,1
1013189,1
1013275,1
1013295,3
1013316,3
1013366,1
1013367,3
1013382,3
1013453,3
1013473,3
1013474,3
1013486,3
1013546,3
1013581,3
1018139,9
1022831,7
1032552,2
1040896,2
1041432,2
1041460,2
1042515,7
1042548,2
1043033,2
1043538,2
1043802,2
1043946,7
1048799,1
1077033,2
1089564,9
1089577,1
1089585,1
1089604,1
1089622,1
1089639,1
1089658,1
1089684,1
1089685,1
1089691,9
1089692,9
1089694,9
1089711,9
1089718,9
1089722,3
1089727,1
1091691,3
1124880,2
1141098,2
1165671,2
1171618,2
1176975,7
1177416,7
1178083,7
1183330,2
1184519,2
1202043,9
1206947,1
1206948,3
1206950,3
1206954,2
1206968,1
1206972,2
1206982,1
1206987,1
1206988,1
1206990,1
1206991,9
1206992,1
1207004,1
1207019,3
1207022,3
1207023,1
1207027,3
1207032,9
1207036,1
1207043,3
1207044,1
1207045,3
1207058,3
1207059,1
1207074,1
1207102,1
1207116,1
1207128,9
1207129,3
1207134,1
1207135,1
1207142,9
1207170,1
1207174,1
1207193,1
1207248,1
1207266,1
1207268,1
1207315,1
1207318,3
1207365,3
1207370,1
1207377,1
1207393,1
1207396,1
1207417,3
1207419,3
1207430,1
1207438,1
1207455,1
1207479,1
1207485,1
1207492,3
1207496,3
1207545,1
1207548,1
1207553,1
1207559,3
1207564,1
1207569,3
1256195,3
1256196,3
1256198,3
1256200,3
1256201,3
1256204,9
1256207,9
1256209,3
1256210,3
1256211,3
1256213,3
1256214,9
1256215,3
1256216,3
1257409,9
1260431,3
1260434,3
1260451,3
1260456,3
1304694,3
1308650,2
1308936,2
1309554,2
1319914,3
1319916,8
1319928,9
1374077,2
1374595,2
1374667,2
1384043,2
1394856,3
1408223,7
1408265,7
1408949,7
1411694,1
1412136,1
1413191,1
1421953,1
1422372,9
1423011,1
1442513,1
1474542,2
1475035,9
1475154,2
1475176,9
1480937,2
1480938,2
1480939,9
1480940,2
1480941,2
1480942,3
1480943,9
1480947,2
1480948,2
1480949,2
1480951,3
1480952,2
1480953,2
1480956,2
1480957,3
1480961,2
1480966,3
1480967,2
1480970,3
1480971,2
1480972,9
1480973,2
1480991,2
1480992,2
1480995,2
1480996,3
1480998,2
1481000,2
1481001,2
1481002,2
1481005,9
1481006,2
1481008,3
1481011,3
1481014,2
1481015,2
1481016,3
1481017,2
1481018,2
1481019,2
1481020,2
1481021,2
1481022,2
1481030,3
1481032,2
1489466,5
1490029,5
1490312,3
1495769,5
1495924,2
1495959,3
1495963,2
1496012,3
1496156,7
1500703,7
1500743,7
1500769,7
1500793,7
1500797,7
1500929,7
1500967,7
1501010,7
1501029,7
1501053,7
1501125,7
1501177,7
1501205,7
1501206,7
1501212,7
1501270,7
1501383,7
1501385,7
1501395,7
1501409,7
1501424,7
1501749,7
1502528,7
1502801,7
1503310,1
1503365,1
1503389,1
1503414,1
1503455,1
1503579,9
1503662,1
1503704,1
1503855,1
1503972,9
1504715,1
1504733,9
1504768,1
1504775,9
1504844,1
1504868,9
1504880,9
1504886,1
1504889,1
1504940,1
1505009,9
1505101,1
1505121,9
1505124,1
1505153,1
1505177,1
1505186,1
1505230,9
1505263,9
1505285,1
1505296,1
1505314,9
1505414,1
1505427,1
1505470,1
1505518,1
1505567,9
1505619,9
1505620,1
1505641,1
1505666,1
1505696,1
1506829,2
1512877,7
1515523,7
1524327,2
1524897,8
1525168,8
1525846,8
1526264,7
1526311,7
1526471,7
1526478,7
1526490,7
1526505,7
1526721,8
1534464,2
1539151,8
1558292,8
1560180,8
1572032,6
1574485,6
1581699,5
1584171,5
1584772,5
1584927,5
1591938,7
1592115,7
1592159,7
1592268,7
1592482,7
1592665,7
1592917,7
1592999,7
1593141,7
1593304,7
1593561,7
1593594,7
1593599,7
1593604,7
1593605,7
1594044,7
1594063,7
1594092,7
1594146,7
1596132,1
1628574,7
1629026,7
1629103,8
1629234,7
1629597,7
1629611,7
1629987,8
1630018,7
1630074,7
1630075,8
1630076,8
1630172,8
1630331,7
1630337,9
1630401,7
1630496,7
1630533,7
1630580,9
1630674,7
1630751,1
1630775,7
1630828,7
1630848,3
1630910,3
1631023,7
1636900,2
1637264,2
1641024,3
1641698,3
1641806,3
1642088,3
1642236,3
1642766,3
1652438,3
1653265,5
1653820,5
1655001,3
1673286,5
1677015,5
1680360,5
1680915,5
1681582,3
1681786,5
1681801,3
1681806,5
1681927,5
1689614,1
1689800,1
1689861,1
1689945,1
1689965,1
1689972,1
1689974,1
1690063,1
1690068,1
1690127,1
1690132,1
1690290,1
1690637,1
1690824,1
1691268,1
1691292,1
1691693,5
1691980,1
1692357,1
1692437,1
1692521,1
1692579,1
1695821,5
1697241,5
1698370,5
